"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
4675276.84970929,6.00836531538516,6.18643068289384,7.0543211826589,10.7483922217507,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1
16440811.3393198,6.55252368515357,11.8584925045725,8.37968435510993,8.94746529543772,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
8956686.39042116,6.59091307595372,7.95471269846894,9.8698336831294,10.8717510579154,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
14984190.8435468,9.42867322079837,11.5959859651048,8.41189536359161,10.9817053999286,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
11569222.6230548,5.20272000017576,8.74148901225999,8.54456018959172,8.4245365569368,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
23668827.0929259,10.3737331866287,8.80129070067778,10.1062301036436,8.84870137064718,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0
28155647.158835,8.6963168240618,11.7446195278317,9.20673966500908,8.82778878230602,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
27239441.6112881,8.51966807176359,7.52689492772333,7.50692316447385,5.42250457545742,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1
4625834.47936165,10.6687817107886,6.18977110669948,7.18151252763346,6.76951896003447,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
10641994.1323742,7.16424541221932,7.20500851050019,6.50352366571315,10.357211937895,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
15176489.6033347,5.91257372731343,7.32365561975166,10.3485413051676,10.4169504921883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
25661638.0378891,6.65566067118198,11.0443358449265,10.2439581570216,6.78020405978896,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
15979020.70293,9.46556168282405,8.78162422450259,9.75187078630552,11.1072831274942,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
6054822.5732991,9.49111511581577,10.6931858344469,5.81679225061089,9.53440750204027,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11834730.5799257,5.59797884756699,11.3744309842587,5.88743806793354,9.28162336349487,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
17256930.5965989,5.5676519209519,9.03843501862139,11.6212751790881,9.23828407120891,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26612970.8086355,9.24934389791451,8.5504984643776,9.11577770463191,5.56471466762014,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
9285789.85910506,11.5151648442261,9.74836773145944,6.44313983852044,5.09241484384984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10214178.9961546,11.007245629793,9.22011184808798,8.69047708134167,6.23816210846417,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1
9298132.3219064,5.24204934737645,5.66289610648528,9.81570175592788,8.94777199230157,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0
13768507.3649775,8.13776446552947,10.9624894843437,6.65130942990072,8.35616872319952,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
16555677.4702301,8.8770153215155,10.6924199161585,9.57865997939371,5.56123078754172,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
4161441.82168877,9.50354493688792,8.43443298130296,6.75363844353706,9.13963528303429,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
6951458.81098537,11.3669370368589,9.48161349445581,5.53219124977477,6.91779163456522,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
13404460.5698678,11.3371786058415,7.82175682671368,6.05163972638547,11.3706254814751,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13350873.5380323,6.14899395289831,9.42452700203285,8.86542528029531,8.94877291843295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
6474794.59478865,11.6847700222861,9.4493909990415,7.5447388230823,9.17756512807682,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1297722.70903421,8.57282123831101,6.1462532649748,5.66318574408069,5.58677467796952,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
25007663.4022859,7.48275753646158,10.5402892245911,10.1344954811502,9.02110365754925,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
27415487.5514541,10.9736737571657,5.78976306947879,8.50933192181401,10.7051771914121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
18606361.9175292,6.42191359074786,5.43243827368133,11.3267326373607,6.89548260322772,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1
3635778.11855225,7.64419812289998,6.01912710606121,6.90564033086412,5.61030804878101,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
25398360.2570731,5.78863446530886,8.59808905608952,6.26855253917165,8.7009087188635,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
11394178.2056355,10.125653732568,10.8806085814722,6.55944905383512,9.97082563280128,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
19714161.4656554,11.4360199191142,8.42201720108278,9.08755908976309,11.8372655494604,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
13085857.8209532,11.1512003976386,8.98058731318451,6.33260749094188,6.96061523561366,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
8959231.62849076,8.27535456162877,11.2422235314734,8.50702071771957,8.65082057006657,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
25495181.6292933,11.7791425520554,11.4628386765253,8.5813180252444,7.38302573817782,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
12356246.9062754,10.1193626013119,10.364465815248,7.37384381145239,10.0335155823268,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
15982493.0854481,7.11599766789004,9.35072942497209,9.51440626033582,6.02256231987849,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10555352.1158806,5.91869636508636,5.58265253971331,10.8564728735946,10.4307074076496,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
18936978.4108727,7.52540655992925,9.20950003783219,9.42139183054678,11.9495355205145,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
6684637.74287624,5.5823615770787,7.867097386159,6.29874759423546,6.981578809442,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0
14891614.072891,11.2761877868325,8.43795242067426,11.0387117771897,7.89128842786886,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
2792931.61111771,9.22490416606888,6.77464344887994,5.09286577277817,8.48863882222213,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
7458661.44130745,9.62446782295592,5.37717803893611,8.99624410178512,8.92089163605124,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
14155843.5080253,10.4760247129016,9.67299550259486,6.77991970442235,5.82635227148421,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
13453959.7325106,7.6288985228166,11.763511944795,9.24819191731513,9.31713936687447,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
2267151.37593644,5.56023030146025,7.76881908578798,6.24865481350571,7.00210340903141,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
8208436.29242942,5.59313437063247,5.8947616443038,8.94169484754093,5.54693430569023,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
7930594.11921043,9.25179245788604,7.30399834061973,7.41313235624693,8.33238007128239,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
28583019.860044,6.97558360197581,9.7666161141824,11.7910795840435,8.95384003943764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
15239730.4450656,5.10863524838351,10.2403805821668,7.85754565452226,10.4352279116865,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
22353885.3004813,8.119640809251,7.63883983064443,10.9753646750469,6.22872058325447,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
5190874.72823894,6.60206676856615,5.05902148480527,7.80824982211925,8.27889654459432,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
20474718.5587957,11.9494950522203,5.67742408555932,11.7651687131729,10.0936619390268,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1
8869729.902253,10.9304592467379,10.5609062558506,6.31320231803693,8.04484280152246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
27140919.7881828,5.74123077909462,10.5414656524081,10.9392671652604,5.2143349009566,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1
6589709.05572064,7.23035531397909,8.16357916267589,6.08462541014887,9.95465966896154,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11452151.8398289,9.74205555766821,7.67421438568272,5.49487220868468,10.9528365037404,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
2418391.40022068,8.76840211474337,5.70531978853978,5.38871729024686,6.99172443896532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
14714022.9402234,5.12963453144766,8.92562516010366,10.7739480114542,10.8590220615733,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
2285790.5028897,10.3819799176417,5.44006785587408,5.41936626494862,8.22242752369493,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
31216425.5663882,10.8756044707261,9.3256152595859,11.9498766113538,8.1674314411357,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
6905105.5512799,9.02147075044923,7.18698645359837,10.861132663209,6.37059501674958,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
13294528.5055493,7.18658718653023,11.5879434710369,7.57835148507729,11.9299063247163,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
6039813.86551843,5.04253191314638,9.78544883592986,7.69977850536816,7.16301067778841,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
5666649.48558454,6.06620578607544,5.89254246116616,5.9280409635976,6.98382803983986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
7305366.73938632,6.49139456334524,6.5985152462963,9.59034937084652,5.88771440624259,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
5959676.49169078,7.06553971255198,6.60730233578943,5.98524308484048,8.79435409442522,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
11342346.9697578,7.13878022390418,11.5658018770628,6.01494453265332,7.50103148445487,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4476651.19422625,7.96108027780429,10.410259655444,5.24720078357495,11.2642117957585,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
2520373.57215331,8.31919029867277,5.18404742074199,8.77001006528735,8.3895437696483,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
30258600.276283,8.12646394129843,9.75750657729805,11.8383425928187,5.32409564219415,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0
21172013.3090111,8.74090640735812,5.81838278169744,11.4841954398435,8.98003268078901,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
12470222.549842,11.8345506386831,9.31247174600139,9.76422246103175,10.8143749376759,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
4614940.7759115,8.42500324780121,7.0218821989838,5.68498703604564,9.68866763915867,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18233292.711728,8.29411182296462,11.0318239789922,6.77650796808302,5.34941112715751,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
6094572.1767508,5.10163853294216,6.23373786290176,6.50587629480287,9.72452140203677,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
9111893.36553895,8.62455519009382,10.1482716968749,6.47466119914316,8.88386301812716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21532637.3987607,5.62548619997688,8.38471847400069,11.860957012279,5.68947494705208,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
4077232.91182344,6.66418094374239,5.02191127999686,6.81263934378512,11.9388747375924,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7977100.75969223,11.3538129457738,6.33900457806885,6.58936686441302,11.9780136002228,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1
19046984.8968601,11.190584793454,10.0412907982245,8.89484071847983,10.0452794188168,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
2653029.84177447,5.71099294954911,8.78697616863064,5.10782162216492,6.8552420202177,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
16790776.1837485,10.5496891764924,11.3062117227819,7.05455380771309,10.6569626985583,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
20318677.1783344,7.20846213307232,8.68710527382791,11.6792145844083,7.25719500961713,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
12190946.8347657,11.5545865823515,6.69859557552263,11.4572991847526,9.94333010958508,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
20713663.7058277,6.67071826988831,10.68082133797,11.6266941183712,9.52063448727131,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7439060.18813918,11.0696695740335,8.45823354716413,8.15657468442805,10.976702488726,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
2991153.03872518,7.48335055424832,9.14113923022524,5.03541926085018,11.9305600058287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
17076083.9587445,11.8399683295283,10.0319357346743,7.36402509664185,8.96175642660819,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
22763378.9792363,11.3924815873615,8.80288018216379,10.7437496967614,7.81336133764125,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
12089600.1737901,6.35201678401791,8.97377091227099,9.56602104660124,6.24404251016676,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
20097549.7407144,10.2460990047548,7.29629674507305,8.59010821790434,6.60512326401658,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
10020242.7536316,11.9522464463953,8.28088569408283,6.91315667517483,6.23677084338851,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
13201559.5728929,8.74242817657068,5.75418140902184,9.09161323215812,10.3516151777003,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
13723416.6527803,9.92534439428709,11.6621842484456,7.33423043973744,10.0053705014288,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3737317.507601,10.9797316864133,5.08674857369624,5.99130571936257,6.38157920376398,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3254909.52576116,9.80072472873144,5.23296065418981,5.50906082778238,8.34623554325663,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
13027796.7797858,7.86489608534612,9.53401124035008,5.21545576350763,9.07221777946688,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
10305778.1342943,11.0576065247878,6.23655650322326,8.5422329432331,6.90021420409903,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
20384566.3976307,7.98694309522398,9.87804193096235,10.3008672702126,9.68954208353534,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
17327449.5095186,11.3600170025602,7.53897193144076,10.8375134549569,9.12287747161463,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
15212731.8615966,6.63681294862181,9.32835686346516,11.3514941239264,8.90638462943025,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
12389363.4977832,11.1650591667276,8.36811452847905,8.81695538084023,5.57840612810105,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
3067410.28252954,8.92017013672739,6.47120379214175,8.00655647204258,8.0982530338224,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
6004841.82094955,11.4777668532915,5.65612880373374,6.19546529720537,8.72390510165133,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
9016380.86032275,7.85036500310525,6.28710486274213,11.7447695212904,7.53331517777406,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
4971160.77011964,5.22171225957572,6.45825264393352,8.8787951588165,11.7029245700687,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
16965976.0794134,8.93743393057957,10.1121599848848,9.04740826063789,7.53144728322513,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2981958.8302492,10.1795541038737,5.04053146089427,5.52243925957009,6.98058603401296,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
2675286.30103491,8.19258717168123,5.52937431423925,5.29845294263214,7.09048240189441,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
7558028.40688665,6.13529643276706,7.15337990177795,7.28108202898875,5.80390708707273,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
7130632.04959303,9.78405514569022,8.62766474415548,8.81553210457787,6.00492416578345,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1
20286172.0464961,11.3669071574695,10.0561240497045,8.5883528245613,6.7268447689712,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1
17691048.4300174,11.816527108429,5.71915215463378,11.2899242611602,7.27671899273992,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
23584445.9239468,6.82805955340154,10.2215836120304,11.9827484656125,11.16291897255,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0
24119109.6781938,5.84185084747151,8.2885855929926,9.5083222752437,10.2497295665089,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
15358468.8748919,7.46198444394395,8.7444259331096,9.10992685309611,6.86092452332377,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
18863758.0946266,11.6228856802918,6.68165367492475,11.962400190765,9.10005919006653,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0
11260623.1415983,8.94395637325943,11.3409754950553,7.10235691908747,7.06912302598357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15436661.2305781,11.7912744658533,10.4043261283077,6.61337283742614,7.18796662404202,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
10338663.4284481,5.05534599232487,5.91536247194745,7.78561395592988,5.03503226791508,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
11131202.9562886,7.36696465616114,10.4433223006781,5.22022315021604,8.10491443611681,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
14970344.1392277,7.6083512948826,9.40659005078487,8.30313685559668,6.43906125216745,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
16381857.6301001,11.8471827246249,7.7601051016245,10.7944808823522,7.66428535524756,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5404755.13844541,9.13941891700961,7.35959263518453,6.82143251248635,11.168244821718,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
8804670.67712858,7.36941908346489,7.23829980567098,9.13375150109641,8.715638296213,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1
13932406.7448207,7.55461822403595,11.728345324751,6.12193722138181,11.7503679194488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13667455.2667467,5.48976631928235,11.1545539104845,7.78167481324635,6.9511630400084,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
29050643.1974959,8.38249873183668,11.0342927421443,8.88855711859651,9.00046576466411,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
8852375.26100083,8.54937184695154,8.41913908394054,5.27302335435525,10.8451459007338,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1
14187408.00031,11.0970915143844,10.5567416413687,10.8319256457034,11.4922313103452,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
24963268.1395319,9.23282322613522,7.70947943837382,11.3180014814716,9.35244848323055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8102319.68410315,7.73079347447492,9.88936791289598,7.96778141334653,9.50456311623566,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
12554058.5551676,6.1121827326715,7.88386196782812,9.0266044086311,6.8133020279929,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
22287128.8096175,9.7118121215608,10.4100608506706,9.27408059989102,6.47926074755378,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
7982639.64773253,5.5273913515266,11.029328084318,5.7387999498751,6.18539423006587,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
15527993.8074747,6.52225475059822,8.614602670772,7.92737213149667,7.12420310592279,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
10906173.8338574,9.77989921323024,7.12886067084037,11.0641362462193,9.35468403948471,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
9242233.57047638,7.64024619595148,5.81755318492651,8.83309052977711,8.82087751314975,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
14809061.5579759,9.98006096039899,11.4747586916201,6.02549337339588,10.7239664020017,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
18092450.2970423,10.876282116631,10.8083518946078,9.39175453223288,5.95624172384851,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1
1740903.66440949,8.15845670457929,6.15501317731105,5.39288000599481,8.3074803063646,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
5849164.52851113,10.2749382806942,8.7842642958276,5.71193468896672,6.38160644937307,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1
8611052.02250305,9.84089769399725,5.40319893532433,8.81517440266907,10.6823621548247,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
14328802.0577366,9.49032541364431,6.37070978991687,11.1497221232858,8.16012809565291,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
12855241.1801495,8.77528730686754,9.94042426929809,7.87402574229054,8.31944327685051,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
5069024.28647845,6.2401534630917,5.16392844449729,5.20957186911255,7.53678031009622,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
13897742.3837889,8.60951148392633,11.4341916763224,9.58325397176668,11.0429660070222,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
9673129.80949805,11.7346619088203,9.92071604216471,6.65658860607073,5.11744886962697,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
15862552.0638252,6.78480846993625,7.55742589244619,9.73297290294431,8.99358922196552,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
20605337.5358324,10.441378494259,9.61383921746165,9.08014474576339,11.9481134437956,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
12968019.9682473,10.6617510479409,8.07965776952915,9.07324223197065,9.9390268207062,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0
18788887.2393034,9.91180928680114,6.34338928596117,8.20890782773495,8.44742595218122,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
21722218.9511082,10.9965914769564,10.8069319268689,10.4387397968676,11.384327697102,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
21014075.0799738,5.16599009465426,11.277881126618,11.6017919087317,7.77599588432349,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1
6254008.87434,11.9570363212842,8.09848523023538,8.43856779951602,9.2398505625315,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
14358701.2980501,6.30759097426198,10.2900194954127,8.59475953411311,11.6602917632554,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0
18750840.7421838,9.5836368673481,9.21202954580076,7.02082581352443,7.37981784436852,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
19480975.5490723,11.4695199462585,7.38558457465842,10.6432514504995,5.35479861753993,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
16452598.4688151,7.88752837735228,5.33754427498206,11.4454952727538,8.66789362509735,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1
17094460.1242649,10.2706952297594,9.85676296195015,9.71653528488241,9.37757765920833,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
21207484.4427723,8.14439145755023,6.69805714022368,11.8310995749198,11.8534037542995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
25796670.7216452,8.23277872172184,10.5225583112333,8.67645003716461,10.4172079213895,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
45419001.6341846,10.5412516316865,11.4623036149424,11.2681783209555,8.60834965272807,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
8394684.50562766,8.7966277312953,7.64344840822741,6.1388946834486,6.8452475250233,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
17511940.7644665,5.56235954165459,8.92199529265054,10.6877968267072,8.29449926735833,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
11798731.2613689,10.0726196793839,5.65262570325285,10.7476757667027,5.04578954400495,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0
16819700.7513077,11.9097665455192,5.46062948810868,11.9870894830674,11.4451231893618,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
4804532.26538694,6.55028533376753,5.27546101249754,9.21862711478025,11.0643919510767,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1
9242322.31995079,9.21694822004065,10.2962458366528,8.65469117905013,6.78393399785273,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10942804.4682716,9.94338263198733,11.2993285125121,6.0190080399625,5.28387242974713,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
